Time,Community size,Prob_rest,Prob_graze,Prob_walk,DTW_score
2019/10/24 15:05,4,0,57,3,0.0375
2019/10/24 15:10,4,0,60,0,0.00625
2019/10/24 15:15,6,0,60,0,0.116666667
2019/10/24 15:20,3,0,60,0,0.4
2019/10/24 15:25,4,0,60,0,0.495833333
2019/10/24 15:30,3,3,57,0,0.533333333
2019/10/24 15:35,5,3,57,0,0.471666667
2019/10/24 15:40,5,13,47,0,0.395
2019/10/24 15:45,2,10,50,0,0.55
2019/10/24 15:50,3,16,44,0,0.575
2019/10/24 15:55,4,6,54,0,0.729166667
2019/10/24 16:00,2,3,1,56,nan
2019/10/24 16:05,1,3,30,27,0.4
2019/10/24 16:10,6,0,60,0,0.223611111
2019/10/24 16:15,1,7,48,5,0.925
2019/10/24 16:20,3,9,29,22,0.275
2019/10/24 16:25,5,1,59,0,0.133333333
2019/10/24 16:30,4,5,37,18,0.25
2019/10/24 16:35,8,20,3,37,0.26875
2019/10/24 16:40,5,1,53,6,0.56875
2019/10/24 16:45,2,5,55,0,0.6125
2019/10/24 16:50,3,8,23,29,0.352777778
2019/10/24 16:55,6,0,50,10,0.275
2019/10/24 17:00,2,0,59,1,nan
2019/10/24 17:05,2,6,41,13,0.283333333
2019/10/24 17:10,8,13,47,0,0.304166667
2019/10/24 17:15,7,6,54,0,0.260714286
2019/10/24 17:20,4,1,59,0,0.385416667
2019/10/24 17:25,3,1,59,0,0.733333333
2019/10/24 17:30,7,0,60,0,0.233333333
2019/10/24 17:35,4,14,5,41,0.36875
2019/10/24 17:40,2,30,18,12,0.5625
2019/10/24 17:45,1,17,16,27,0.45
2019/10/24 17:50,3,36,18,6,0.455555556
2019/10/24 17:55,4,56,0,4,0.585416667
2019/10/24 18:00,4,58,0,2,0.325
2019/10/24 18:05,6,59,0,1,0.331666667
2019/10/24 18:10,2,60,0,0,0
2019/10/24 18:15,2,60,0,0,0.004166667
2019/10/24 18:20,2,60,0,0,0
2019/10/24 18:25,2,60,0,0,0
2019/10/24 18:30,2,60,0,0,0
2019/10/24 18:35,2,60,0,0,0
2019/10/24 18:40,2,60,0,0,0
2019/10/24 18:45,2,60,0,0,0
2019/10/24 18:50,2,60,0,0,0
2019/10/24 18:55,2,60,0,0,0
2019/10/24 19:00,2,60,0,0,0
2019/10/24 19:05,2,60,0,0,0
2019/10/24 19:10,2,60,0,0,0
2019/10/24 19:15,2,60,0,0,0
2019/10/24 19:20,2,60,0,0,0
2019/10/24 19:25,2,60,0,0,0
2019/10/24 19:30,2,60,0,0,0.025
2019/10/24 19:35,2,60,0,0,0
2019/10/24 19:40,2,60,0,0,0
2019/10/24 19:45,1,60,0,0,0
2019/10/24 19:50,1,60,0,0,0
2019/10/24 19:55,1,60,0,0,0
2019/10/24 20:00,1,60,0,0,0
2019/10/24 20:05,3,60,0,0,1.130555556
2019/10/24 20:10,3,60,0,0,0.216666667
2019/10/24 20:15,3,60,0,0,0
2019/10/24 20:20,3,60,0,0,0.008333333
2019/10/24 20:25,4,60,0,0,0.552777778
2019/10/24 20:30,3,60,0,0,0.252777778
2019/10/24 20:35,2,48,1,11,0.2
2019/10/24 20:40,2,53,7,0,0.058333333
2019/10/24 20:45,2,53,7,0,0.058333333
2019/10/24 20:50,1,50,6,4,0.425
2019/10/24 20:55,4,49,11,0,0.236111111
2019/10/24 21:00,4,18,42,0,0.352777778
2019/10/24 21:05,5,51,9,0,0.202083333
2019/10/24 21:10,5,45,15,0,0.1875
2019/10/24 21:15,7,60,0,0,0.131944444
2019/10/24 21:20,4,60,0,0,0.21875
2019/10/24 21:25,3,37,16,7,0.208333333
2019/10/24 21:30,6,60,0,0,0.241666667
2019/10/24 21:35,4,60,0,0,0.591666667
2019/10/24 21:40,7,60,0,0,0.213888889
2019/10/24 21:45,7,60,0,0,0.026388889
2019/10/24 21:50,8,60,0,0,0.117857143
2019/10/24 21:55,5,60,0,0,0.048333333
2019/10/24 22:00,6,60,0,0,0
2019/10/24 22:05,6,60,0,0,0
2019/10/24 22:10,6,60,0,0,0.002777778
2019/10/24 22:15,4,60,0,0,0
2019/10/24 22:20,5,59,1,0,0.008333333
2019/10/24 22:25,5,60,0,0,0
2019/10/24 22:30,5,60,0,0,0
2019/10/24 22:35,5,60,0,0,0.01875
2019/10/24 22:40,6,60,0,0,0.016666667
2019/10/24 22:45,4,60,0,0,0
2019/10/24 22:50,2,60,0,0,0.4125
2019/10/24 22:55,4,60,0,0,0
2019/10/24 23:00,5,60,0,0,0
2019/10/24 23:05,4,60,0,0,0
2019/10/24 23:10,5,60,0,0,0.063333333
2019/10/24 23:15,4,60,0,0,0
2019/10/24 23:20,4,60,0,0,0
2019/10/24 23:25,4,60,0,0,0
2019/10/24 23:30,5,60,0,0,0
2019/10/24 23:35,4,60,0,0,0
2019/10/24 23:40,6,60,0,0,0
2019/10/24 23:45,5,60,0,0,0
2019/10/24 23:50,5,60,0,0,0.015
2019/10/24 23:55,5,25,10,25,0.733333333
2019/10/25 0:00,6,28,23,9,nan
2019/10/25 0:05,1,41,6,13,0.366666667
2019/10/25 0:10,3,8,45,7,0.438888889
2019/10/25 0:15,3,56,0,4,0.066666667
2019/10/25 0:20,4,60,0,0,0.14375
2019/10/25 0:25,1,60,0,0,0.45
2019/10/25 0:30,1,60,0,0,0.275
2019/10/25 0:35,5,60,0,0,0.006666667
2019/10/25 0:40,4,60,0,0,0
2019/10/25 0:45,4,60,0,0,0
2019/10/25 0:50,5,60,0,0,0
2019/10/25 0:55,5,60,0,0,0
2019/10/25 1:00,5,60,0,0,0
2019/10/25 1:05,4,60,0,0,0
2019/10/25 1:10,4,60,0,0,0
2019/10/25 1:15,4,60,0,0,0
2019/10/25 1:20,4,60,0,0,0
2019/10/25 1:25,4,60,0,0,0
2019/10/25 1:30,4,60,0,0,0
2019/10/25 1:35,4,60,0,0,0.00625
2019/10/25 1:40,4,48,0,12,0.2
2019/10/25 1:45,4,60,0,0,0
2019/10/25 1:50,4,60,0,0,0
2019/10/25 1:55,5,60,0,0,0.246666667
2019/10/25 2:00,7,60,0,0,nan
2019/10/25 2:05,7,60,0,0,0
2019/10/25 2:10,6,60,0,0,0
2019/10/25 2:15,4,60,0,0,0
2019/10/25 2:20,5,60,0,0,0
2019/10/25 2:25,5,60,0,0,0
2019/10/25 2:30,5,60,0,0,0
2019/10/25 2:35,4,60,0,0,0
2019/10/25 2:40,4,60,0,0,0
2019/10/25 2:45,4,60,0,0,0
2019/10/25 2:50,4,60,0,0,0
2019/10/25 2:55,4,60,0,0,0
2019/10/25 3:00,4,60,0,0,nan
2019/10/25 3:05,4,60,0,0,0
2019/10/25 3:10,4,23,13,24,0.725
2019/10/25 3:15,4,60,0,0,0
2019/10/25 3:20,4,60,0,0,0
2019/10/25 3:25,4,60,0,0,0
2019/10/25 3:30,4,60,0,0,0
2019/10/25 3:35,4,60,0,0,0
2019/10/25 3:40,8,60,0,0,0.003125
2019/10/25 3:45,8,60,0,0,0
2019/10/25 3:50,7,60,0,0,0
2019/10/25 3:55,6,60,0,0,0
2019/10/25 4:00,8,60,0,0,0
2019/10/25 4:05,7,60,0,0,0
2019/10/25 4:10,5,60,0,0,0
2019/10/25 4:15,5,60,0,0,0.045
2019/10/25 4:20,5,60,0,0,0.003333333
2019/10/25 4:25,7,60,0,0,0
2019/10/25 4:30,7,60,0,0,0
2019/10/25 4:35,5,60,0,0,0
2019/10/25 4:40,4,60,0,0,0
2019/10/25 4:45,5,60,0,0,0
2019/10/25 4:50,5,60,0,0,0
2019/10/25 4:55,5,60,0,0,0.05
2019/10/25 5:00,5,60,0,0,nan
2019/10/25 5:05,5,60,0,0,0.01
2019/10/25 5:10,5,60,0,0,0
2019/10/25 5:15,5,60,0,0,0.018333333
2019/10/25 5:20,4,60,0,0,0.002083333
2019/10/25 5:25,5,60,0,0,0
2019/10/25 5:30,5,60,0,0,0.121666667
2019/10/25 5:35,1,60,0,0,0.816666667
2019/10/25 5:40,5,60,0,0,0.008333333
2019/10/25 5:45,1,60,0,0,0
2019/10/25 5:50,1,60,0,0,0
2019/10/25 5:55,1,60,0,0,0
2019/10/25 6:00,1,60,0,0,0
2019/10/25 6:05,1,60,0,0,0
2019/10/25 6:10,1,13,0,47,1.033333333
2019/10/25 6:15,2,20,25,15,0.516666667
2019/10/25 6:20,7,44,13,3,0.38452381
2019/10/25 6:25,5,0,60,0,0.213333333
2019/10/25 6:30,1,13,47,0,0.025
2019/10/25 6:35,6,37,1,22,0.277777778
2019/10/25 6:40,2,35,25,0,0.166666667
2019/10/25 6:45,5,32,19,9,0.255
2019/10/25 6:50,5,55,5,0,0.431666667
2019/10/25 6:55,5,46,14,0,0.145
2019/10/25 7:00,5,34,7,19,0.34
2019/10/25 7:05,4,36,5,19,0.35625
2019/10/25 7:10,5,57,0,3,0.16
2019/10/25 7:15,5,60,0,0,0.126666667
2019/10/25 7:20,1,60,0,0,0
2019/10/25 7:25,1,57,0,3,0.05
2019/10/25 7:30,1,50,0,10,0.166666667
2019/10/25 7:35,1,60,0,0,0
2019/10/25 7:40,1,60,0,0,0
2019/10/25 7:45,1,60,0,0,0
2019/10/25 7:50,4,50,0,10,0.170833333
2019/10/25 7:55,5,60,0,0,0.13
2019/10/25 8:00,4,60,0,0,nan
2019/10/25 8:05,5,53,7,0,0.108333333
2019/10/25 8:10,5,60,0,0,0.048333333
2019/10/25 8:15,3,60,0,0,0.083333333
2019/10/25 8:20,4,60,0,0,0.197916667
2019/10/25 8:25,9,45,0,15,0.232407407
2019/10/25 8:30,,,,,
2019/10/25 8:35,,,,,
2019/10/25 8:40,,,,,
2019/10/25 8:45,,,,,
2019/10/25 8:50,,,,,
2019/10/25 8:55,,,,,
